Date,Open,High,Low,Close,Volume,Adjusted Close
12/4/2017,13038.76953,13117.75,12974.32031,13058.54981,85813900,13058.54981
12/1/2017,13044.15039,13064.29004,12810.12988,12861.49023,114375600,12861.49023
11/30/2017,13060.55957,13177.57031,13023.98047,13023.98047,126013900,13023.98047
11/29/2017,13153.74023,13196.15039,13037.33984,13061.87012,93296900,13061.87012
11/28/2017,13008.94043,13071.00977,12966.37988,13059.53027,66115200,13059.53027
11/27/2017,13036.74023,13117.75977,12989.37012,13000.2002,64100100,13000.2002
11/24/2017,13023.51953,13160.80957,12981.67969,13059.83984,64031900,13059.83984
11/23/2017,12943.49023,13049.08008,12921.15039,13008.54981,69158700,13008.54981
11/22/2017,13171.36035,13191.95996,13008.96973,13015.04004,80286100,13015.04004
11/21/2017,13042.94043,13209.00977,13026.76953,13167.54004,100582100,13167.54004
11/20/2017,12932.80957,13085.16992,12926.12988,13058.66016,90392400,13058.66016
11/17/2017,13051.70996,13089.71973,12984.66992,12993.73047,100900300,12993.73047
11/16/2017,13024.38965,13071.94043,13008.01953,13047.21973,99945000,13047.21973
11/15/2017,12963.08984,12996.12012,12847.87988,12976.37012,132081900,12976.37012
11/14/2017,13101.08984,13139.26953,13000.15039,13033.48047,91396500,13033.48047
11/13/2017,13150.78027,13163.94043,12960.65039,13074.41992,101909100,13074.41992
11/10/2017,13206.34961,13216.96973,13111.65039,13127.46973,114956600,13127.46973
11/9/2017,13378.95996,13402.04981,13175.21973,13182.55957,140940000,13182.55957
11/8/2017,13404.58008,13419.76953,13345.11035,13382.41992,103230600,13382.41992
11/7/2017,13517.98047,13525.55957,13369.84961,13379.26953,86286300,13379.26953
11/6/2017,13459.41992,13481.23047,13441.66016,13468.79004,89626000,13468.79004
11/3/2017,13476.53027,13505.00977,13430.21973,13478.86035,87298600,13478.86035
11/2/2017,13448.51953,13460.86035,13405.91016,13440.92969,93972700,13440.92969
11/1/2017,13342.44043,13488.58984,13341.29981,13465.50977,124587600,13465.50977
10/31/2017,null,null,null,null,null,null
10/30/2017,13227.84961,13255.37988,13214.59961,13229.57031,71315000,13229.57031
10/27/2017,13186.54981,13249.03027,13186.54981,13217.54004,103764300,13217.54004
10/26/2017,12955.42969,13144.65039,12940.83008,13133.28027,110206500,13133.28027
10/25/2017,12998.44043,13049.46973,12931.21973,12953.41016,92501800,12953.41016
10/24/2017,12998.66016,13055.65039,12983.37988,13013.19043,94414800,13013.19043
10/23/2017,13014.57031,13069.40039,12973.42969,13003.13965,59592200,13003.13965
10/20/2017,13057.78027,13063.57031,12956.41992,12991.28027,81061300,12991.28027
10/19/2017,13036.28027,13042.62012,12911.58008,12990.09961,79869000,12990.09961
10/18/2017,13012.79981,13094.75977,13003.91992,13043.03027,63736500,13043.03027
10/17/2017,12995.83984,13034.41992,12967.34961,12995.05957,68180700,12995.05957
10/16/2017,13017.17969,13026.4502,13000.37988,13003.7002,54658400,13003.7002
10/13/2017,12995.08008,13036.74023,12964.34961,12991.87012,68144900,12991.87012
10/12/2017,12977.26953,13002.33984,12945.07031,12982.88965,74255600,12982.88965
10/11/2017,12965.28027,12976.32031,12925.24023,12970.67969,72867400,12970.67969
10/10/2017,12959.71973,12980.4502,12909.28027,12949.25,65253500,12949.25
10/9/2017,12975.86035,12996.63965,12943.54981,12976.40039,60873300,12976.40039
10/6/2017,12979.33984,12993.53027,12941.15039,12955.94043,73029000,12955.94043
10/5/2017,12950.17969,12969.40039,12933.55957,12968.04981,78532500,12968.04981
10/4/2017,12955.88965,12976.24023,12893.75,12970.51953,115228700,12970.51953
10/3/2017,null,null,null,null,null,null
10/2/2017,12866.26953,12902.65039,12849.58984,12902.65039,72676600,12902.65039
9/29/2017,12725.87012,12828.86035,12722.37988,12828.86035,104900700,12828.86035
9/28/2017,12682.37012,12708.7002,12666.03027,12704.65039,84947500,12704.65039
9/27/2017,12630.40039,12685.19043,12625.54981,12657.41016,79754300,12657.41016
9/26/2017,12557.44043,12629.92969,12551.87012,12605.2002,73188900,12605.2002
9/25/2017,12573.34961,12633.05957,12564.83984,12594.80957,78636700,12594.80957
9/22/2017,12569.66016,12646.55957,12568.79981,12592.34961,76471000,12592.34961
9/21/2017,12601.9502,12621.28027,12582.04004,12600.03027,100812400,12600.03027
9/20/2017,12550.91992,12593.25,12518.21973,12569.16992,101687800,12569.16992
9/19/2017,12556.45996,12566.2002,12527.90039,12561.79004,74220900,12561.79004
9/18/2017,12593.54981,12613.55957,12537.07031,12559.38965,58346600,12559.38965
9/15/2017,12525.36035,12561.34961,12506.94043,12518.80957,192005900,12518.80957
9/14/2017,12524.12012,12552.16016,12499.54981,12540.4502,83038500,12540.4502
9/13/2017,12489.25,12565.84961,12489.25,12553.57031,79884400,12553.57031
9/12/2017,12527.44043,12558.03027,12512.58984,12524.76953,85086300,12524.76953
9/11/2017,12381.51953,12481.76953,12381.33008,12475.24023,76820300,12475.24023
9/8/2017,12261.80957,12321.61035,12245.33008,12303.98047,61395700,12303.98047
9/7/2017,12284.13965,12363.59961,12265.50977,12296.62988,93698400,12296.62988
9/6/2017,12071.90039,12260.75977,12066.83984,12214.54004,83032800,12214.54004
9/5/2017,12125.41992,12210.25,12100.25977,12123.70996,65653200,12123.70996
9/4/2017,12051.79981,12138.41016,12050.53027,12102.20996,43695300,12102.20996
9/1/2017,12101.15039,12191.23047,12085.30957,12142.63965,73532600,12142.63965
8/31/2017,12098.57031,12115.54981,12034.17969,12055.83984,78301400,12055.83984
8/30/2017,12026.4502,12040.82031,11989.61035,12002.46973,57255200,12002.46973
8/29/2017,12031.12012,12032.32031,11868.83984,11945.87988,97873800,11945.87988
8/28/2017,12105.49023,12173.53027,12064.36035,12123.46973,34804100,12123.46973
8/25/2017,12194.73047,12249.44043,12132.5,12167.94043,57519600,12167.94043
8/24/2017,12196.17969,12254.75,12169.54004,12180.83008,62852100,12180.83008
8/23/2017,12227.23047,12269.91992,12155.74023,12174.29981,63958300,12174.29981
8/22/2017,12151.75977,12234.79004,12124.15039,12229.33984,66555500,12229.33984
8/21/2017,12105.71973,12149.58008,12021.7002,12065.99023,69988000,12065.99023
8/18/2017,12103.50977,12178.08984,12080.74023,12165.19043,87826700,12165.19043
8/17/2017,12236.59961,12290.04981,12184.26953,12203.45996,74151700,12203.45996
8/16/2017,12250.01953,12301.40039,12240.83008,12263.86035,64669800,12263.86035
8/15/2017,12208.29981,12234.63965,12156.87012,12177.04004,60311100,12177.04004
8/14/2017,12100.16992,12195.42969,12097,12165.12012,77716000,12165.12012
8/11/2017,11961.59961,12046.88965,11934.91992,12014.05957,91074000,12014.05957
8/10/2017,12158.69043,12158.91992,11993.73047,12014.29981,94920700,12014.29981
8/9/2017,12191.37012,12227.51953,12100.12012,12154,114678900,12154
8/8/2017,12239.78027,12329.96973,12184.58984,12292.04981,69019400,12292.04981
8/7/2017,12305.74023,12336,12225.76953,12257.16992,66014200,12257.16992
8/4/2017,12138.08984,12321.98047,12123.66016,12297.71973,95613700,12297.71973
8/3/2017,12130.75977,12184.59961,12099.12988,12154.71973,78980400,12154.71973
8/2/2017,12269.90039,12275,12153.54004,12181.48047,85734300,12181.48047
8/1/2017,12147.88965,12302.37988,12092.05957,12251.29004,86925400,12251.29004
7/31/2017,12141.53027,12210.29981,12097.36035,12118.25,86603200,12118.25
7/28/2017,12151.37988,12183.76953,12098.57031,12162.7002,90333400,12162.7002
7/27/2017,12230.08984,12293.90039,12176.01953,12212.04004,99753700,12212.04004
7/26/2017,12260.29981,12341.03027,12255.74023,12305.11035,79222400,12305.11035
7/25/2017,12228.32031,12301.66992,12211.13965,12264.30957,78204400,12264.30957
7/24/2017,12228.62988,12235.84961,12142.00977,12208.9502,0,12208.9502
7/21/2017,12424.79981,12464.12012,12190.88965,12240.05957,132722600,12240.05957
7/20/2017,12514.83984,12575.51953,12392.19043,12447.25,104089900,12447.25
7/19/2017,12468.05957,12475.16992,12418.66992,12452.04981,75200200,12452.04981
7/18/2017,12540.92969,12572.86035,12384.61035,12430.38965,86983300,12430.38965
7/17/2017,12652.37012,12656.12988,12542.95996,12587.16016,53127900,12587.16016
7/14/2017,12642.65039,12662.00977,12577.33008,12631.71973,68298600,12631.71973
7/13/2017,12614.12988,12676.51953,12613.51953,12641.33008,79125000,12641.33008
7/12/2017,12469.84961,12648.19043,12468.16016,12626.58008,96765800,12626.58008
7/11/2017,12479.66992,12539.17969,12417.84961,12437.01953,72659800,12437.01953
7/10/2017,12464.95996,12482.9502,12406.2002,12445.91992,69350000,12445.91992
7/7/2017,12376.19043,12388.67969,12339.91016,12388.67969,79018600,12388.67969
7/6/2017,12474.50977,12490.71973,12316.42969,12381.25,112350300,12381.25
7/5/2017,12432.41016,12496.82031,12406.69043,12453.67969,82624300,12453.67969
7/4/2017,12413.59961,12481.80957,12411.55957,12437.12988,64565700,12437.12988
7/3/2017,12396.33984,12486.29004,12390.73047,12475.30957,77064400,12475.30957
6/30/2017,12424.5,12459.69043,12319,12325.12012,103836900,12325.12012
6/29/2017,12707.48047,12729.17969,12396.12988,12416.19043,115458700,12416.19043
6/28/2017,12586.05957,12671.28027,12536.86035,12647.26953,103590500,12647.26953
6/27/2017,12728.5,12751.2002,12644.9502,12671.01953,107010400,12671.01953
6/26/2017,12783.88965,12841.30957,12752.75,12770.83008,68282500,12770.83008
6/23/2017,12757.96973,12787.21973,12677.40039,12733.41016,76118600,12733.41016
6/22/2017,12758.66016,12806.01953,12717.29004,12794,71786400,12794
6/21/2017,12792.32031,12804.41992,12708.99023,12774.25977,69868700,12774.25977
6/20/2017,12938.04004,12951.54004,12814.75977,12814.79004,79018800,12814.79004
6/19/2017,12849.99023,12912.84961,12833.00977,12888.9502,77935300,12888.9502
6/16/2017,12746.04981,12762.34961,12707.58984,12752.73047,216892800,12752.73047
6/15/2017,12801.91016,12804.46973,12620.90039,12691.80957,119859300,12691.80957
6/14/2017,12798.25977,12921.16992,12788.7002,12805.9502,103932600,12805.9502
6/13/2017,12739.5,12790.29981,12727.83008,12764.98047,74520800,12764.98047
6/12/2017,12760.38965,12782.73047,12666.38965,12690.44043,94035600,12690.44043
6/9/2017,12711.53027,12821.03027,12711.53027,12815.71973,90523800,12815.71973
6/8/2017,12688.54004,12740.36035,12684.70996,12713.58008,97505300,12713.58008
6/7/2017,12659.96973,12746.41992,12640.51953,12672.49023,123266300,12672.49023
6/6/2017,12768.45996,12788.33984,12679.58008,12690.12012,81639700,12690.12012
6/5/2017,null,null,null,null,null,null
6/2/2017,12735,12878.58984,12734.78027,12822.94043,88411500,12822.94043
6/1/2017,12623.61035,12677.59961,12621.53027,12664.91992,87581100,12664.91992
5/31/2017,12612.51953,12709.12988,12582.79981,12615.05957,136040800,12615.05957
5/30/2017,12583.82031,12648.09961,12567.21973,12598.67969,72307400,12598.67969
5/29/2017,12588.79981,12633.37012,12578.58008,12628.9502,36925100,12628.9502
5/26/2017,12604.40039,12611.49023,12529.50977,12602.17969,73290800,12602.17969
5/25/2017,12693.83984,12697.66016,12543.76953,12621.71973,57697300,12621.71973
5/24/2017,12631.38965,12662.04981,12617.75977,12642.87012,71515700,12642.87012
5/23/2017,12597.54004,12703.74023,12593.33008,12659.15039,88301200,12659.15039
5/22/2017,12664.96973,12670.25977,12571.05957,12619.45996,73068700,12619.45996
5/19/2017,12612.29981,12658.54981,12596.71973,12638.69043,118293100,12638.69043
5/18/2017,12608.19043,12634.25977,12489.9502,12590.05957,119778200,12590.05957
5/17/2017,12700.12012,12786.88965,12587.4502,12631.61035,105679600,12631.61035
5/16/2017,12787.69043,12841.66016,12776.01953,12804.53027,77912000,12804.53027
5/15/2017,12824.04981,12832.29004,12729.49023,12807.04004,84466400,12807.04004
5/12/2017,12728.83984,12771,12714.37988,12770.41016,106195300,12770.41016
5/11/2017,12767.12988,12772.87988,12662.49023,12711.05957,100141500,12711.05957
5/10/2017,12728.96973,12776.08008,12715.66992,12757.45996,104830700,12757.45996
5/9/2017,12732.74023,12783.23047,12703.95996,12749.12012,109857600,12749.12012
5/8/2017,12758.48047,12762.04004,12659.7002,12694.54981,97719300,12694.54981
5/5/2017,12601.45996,12718.66016,12591.75,12716.88965,104480300,12716.88965
5/4/2017,12552.05957,12648.21973,12539.70996,12647.78027,102442000,12647.78027
5/3/2017,12502.36035,12532.25,12477.87012,12527.83984,79318800,12527.83984
5/2/2017,12478.45996,12511.16992,12433.50977,12507.90039,85263200,12507.90039
4/28/2017,12417.88965,12462.11035,12414.09961,12438.00977,101811900,12438.00977
4/27/2017,12440.00977,12478.28027,12426.99023,12443.79004,101179400,12443.79004
4/26/2017,12466.5,12486.29004,12442.37012,12472.79981,87667300,12472.79981
4/25/2017,12457.83008,12482.90039,12439.11035,12467.04004,91489400,12467.04004
4/24/2017,12296.55957,12456.17969,12289.37012,12454.98047,186060600,12454.98047
4/21/2017,12032.78027,12091.33008,12009.12012,12048.57031,106406900,12048.57031
4/20/2017,11968.05957,12050.66016,11941.57031,12027.32031,82816800,12027.32031
4/19/2017,12014.03027,12040.23047,12001.86035,12016.4502,83247900,12016.4502
4/18/2017,12135.61035,12162.46973,11996.74023,12000.44043,87088100,12000.44043
4/13/2017,12137.57031,12147.7002,12089.94043,12109,73577600,12109
4/12/2017,12174.95996,12242.75977,12123.12012,12154.7002,74185200,12154.7002
4/11/2017,12149.40039,12221.42969,12049.92969,12139.34961,81596000,12139.34961
4/10/2017,12244.5,12246.87988,12178.09961,12200.51953,56772300,12200.51953
4/7/2017,12174.50977,12225.05957,12144.98047,12225.05957,71891000,12225.05957
4/6/2017,12147.37012,12242.5,12119.04004,12230.88965,74256200,12230.88965
4/5/2017,12280.05957,12293.12988,12212.16992,12217.54004,84216400,12217.54004
4/4/2017,12255.71973,12288.78027,12225.37988,12282.33984,114566700,12282.33984
4/3/2017,12368.82031,12375.58008,12256.94043,12257.2002,85845700,12257.2002
3/31/2017,12241.57031,12313.29004,12230.16992,12312.87012,109664900,12312.87012
3/30/2017,12220.63965,12258.37012,12200.33984,12256.42969,85850100,12256.42969
3/29/2017,12195.86035,12233.75977,12180.83008,12203,101247900,12203
3/28/2017,12062.69043,12158.71973,12045.16992,12149.41992,92961200,12149.41992
3/27/2017,11957.65039,11996.34961,11916.07031,11996.07031,86289200,11996.07031
3/24/2017,12033.26953,12082.66992,12010.33008,12064.26953,92696000,12064.26953
3/23/2017,11914.2002,12043.66992,11896.67969,12039.67969,84715200,12039.67969
3/22/2017,11870.78027,11934.34961,11850.26953,11904.12012,106874600,11904.12012
3/21/2017,12083.00977,12111.24023,11938.41992,11962.12988,130893800,11962.12988
3/20/2017,12050.80957,12082.30957,12033.24023,12052.90039,107350200,12052.90039
3/17/2017,12039.24023,12117.90039,12018.26953,12095.24023,187435700,12095.24023
3/16/2017,12140.29981,12156.44043,12046.07031,12083.17969,119337500,12083.17969
3/15/2017,12000.44043,12027.04981,11977.32031,12009.87012,101358200,12009.87012
3/14/2017,11987.33984,12002.75,11930.37988,11988.79004,105152600,11988.79004
3/13/2017,11954.79981,12006.00977,11949.03027,11990.03027,75690500,11990.03027
3/10/2017,12018.48047,12067.07031,11936.80957,11963.17969,107316000,11963.17969
3/9/2017,11923.50977,12024.7002,11917.78027,11978.38965,102964600,11978.38965
3/8/2017,11922.86035,12017.28027,11922.30957,11967.30957,96140500,11967.30957
3/7/2017,11963.75977,11988.87012,11935.33008,11966.13965,76452900,11966.13965
3/6/2017,11956.80957,11998.83008,11921.57031,11958.40039,96192800,11958.40039
3/3/2017,11998.05957,12058.20996,11995.40039,12027.36035,100194300,12027.36035
3/2/2017,12052.79981,12082.58984,12041.90039,12059.57031,79637900,12059.57031
3/1/2017,11915.03027,12074.01953,11913.83984,12067.19043,106268000,12067.19043
2/28/2017,11847.08984,11853.5,11780.83008,11834.41016,71294600,11834.41016
2/27/2017,11858.13965,11860.82031,11792.50977,11822.66992,62847100,11822.66992
2/24/2017,11920.90039,11934.63965,11722.34961,11804.03027,98702100,11804.03027
2/23/2017,11994.05957,12015.98047,11925.87988,11947.83008,69772500,11947.83008
2/22/2017,11989.70996,12031.11035,11966.01953,11998.58984,91868800,11998.58984
2/21/2017,11817.96973,11987.58008,11798.48047,11967.49023,75495100,11967.49023
2/20/2017,11831.70996,11841.05957,11804.71973,11827.62012,54693400,11827.62012
2/17/2017,11759.57031,11775.40039,11693.7002,11757.01953,89889600,11757.01953
2/16/2017,11778.99023,11814.7002,11728.37988,11757.24023,74134300,11757.24023
2/15/2017,11834.48047,11848.04004,11725.37988,11793.92969,86209800,11793.92969
2/14/2017,11766.99023,11787.82031,11752.67969,11771.80957,70471800,11771.80957
2/13/2017,11697.99023,11812.69043,11684.91016,11774.42969,76660400,11774.42969
2/10/2017,11698.7002,11711.54981,11645.12988,11666.96973,76846100,11666.96973
2/9/2017,11584.40039,11657.24023,11548.17969,11642.86035,106780800,11642.86035
2/8/2017,11546.92969,11591.25977,11479.78027,11543.37988,95316900,11543.37988
2/7/2017,11498.49023,11606.25977,11483.83008,11549.44043,70078100,11549.44043
2/6/2017,11628.03027,11679.91016,11509.58008,11509.83984,92395100,11509.83984
2/3/2017,11636.23047,11696.94043,11627.98047,11651.49023,80185400,11651.49023
2/2/2017,11628.28027,11675.98047,11603.65039,11627.9502,97613900,11627.9502
2/1/2017,11646.41992,11723.38965,11622.59961,11659.5,94496600,11659.5
1/31/2017,11692.53027,11733.16016,11535.30957,11535.30957,97413600,11535.30957
1/30/2017,11786.30957,11792.33008,11659.34961,11681.88965,75301200,11681.88965
1/27/2017,11841.71973,11844.67969,11798.25977,11814.26953,71214800,11814.26953
1/26/2017,11867.91016,11893.08008,11819.75977,11848.62988,90690800,11848.62988
1/25/2017,11677.62988,11827.73047,11669.29981,11806.04981,119515300,11806.04981
1/24/2017,11554.79981,11596.17969,11538.04981,11594.94043,79231000,11594.94043
1/23/2017,11545.96973,11605.29004,11508.83008,11545.75,77901600,11545.75
1/20/2017,11568.90039,11636.79004,11547.04004,11630.12988,0,11630.12988
1/19/2017,11624.11035,11644.87988,11578.91016,11596.88965,89132300,11596.88965
1/18/2017,11592.12012,11599.38965,11529.75977,11599.38965,79838900,11599.38965
1/17/2017,11521.5,11583.42969,11425.13965,11540,0,11540
1/16/2017,11537.4502,11579.04981,11535.95996,11554.70996,0,11554.70996
1/13/2017,11576.78027,11635.54981,11554.4502,11629.17969,80130600,11629.17969
1/12/2017,11599.24023,11606.42969,11491.87012,11521.04004,98548200,11521.04004
1/11/2017,11587.53027,11692.26953,11524.99023,11646.16992,98191900,11646.16992
1/10/2017,11583.24023,11606.9502,11544.99023,11583.29981,86076700,11583.29981
1/9/2017,11606.88965,11606.88965,11522.34961,11563.99023,78728200,11563.99023
1/6/2017,11560.51953,11605.74023,11547.04981,11599.00977,67084900,11599.00977
1/5/2017,11537.73047,11602.54004,11537.40039,11584.94043,74924900,11584.94043
1/4/2017,11609.53027,11616.08984,11531.42969,11584.30957,82173600,11584.30957
1/3/2017,11631.7002,11637.37012,11561.23047,11584.24023,88413500,11584.24023
1/2/2017,11426.37988,11617.28027,11414.82031,11598.33008,47456100,11598.33008
12/30/2016,11443.30957,11481.66016,11405.76953,11481.05957,41810900,11481.05957
12/29/2016,11411.36035,11459.19043,11404.82031,11451.04981,43753300,11451.04981
12/28/2016,11469.4502,11475.88965,11459.40039,11474.99023,0,11474.99023
12/27/2016,11457.91016,11481.45996,11451.54981,11472.24023,0,11472.24023
12/23/2016,11477.23047,11480.17969,11409.42969,11449.92969,53446200,11449.92969
12/22/2016,11444.41016,11475.75977,11428.76953,11456.09961,49975200,11456.09961
12/21/2016,11445.23047,11479.87988,11440.29004,11468.63965,62382000,11468.63965
12/20/2016,11415.29981,11472.08008,11406.9502,11464.74023,75800700,11464.74023
12/19/2016,11384.03027,11426.7002,11380.12012,11426.7002,80884600,11426.7002
12/16/2016,11368.63965,11451.57031,11357.15039,11404.00977,178636700,11404.00977
12/15/2016,11267.03027,11387.11035,11267.03027,11366.40039,141375800,11366.40039
12/14/2016,11254.46973,11281.42969,11235.24023,11244.83984,90297900,11244.83984
12/13/2016,11194.66992,11300.44043,11191.63965,11284.65039,98486400,11284.65039
12/12/2016,11198.41992,11213.04004,11141.86035,11190.20996,89811700,11190.20996
12/9/2016,11170.17969,11231.69043,11145.98047,11203.62988,103830000,11203.62988
12/8/2016,11035.75977,11193.09961,10990.59961,11179.41992,174835000,11179.41992
12/7/2016,10885.04981,10988.79004,10873.80957,10986.69043,0,10986.69043
12/6/2016,10685,10786.25977,10668.66992,10775.32031,138410900,10775.32031
12/5/2016,10494.63965,10730.74023,10493.62012,10684.83008,104048900,10684.83008
12/2/2016,10436.48047,10545.37012,10402.58984,10513.34961,83810700,10513.34961
12/1/2016,10593.05957,10627.09961,10502.54004,10534.04981,90595700,10534.04981
11/30/2016,10615.79004,10691.66992,10606.04004,10640.29981,0,10640.29981
11/29/2016,10562.15039,10624.75977,10539.23047,10620.49023,0,10620.49023
11/28/2016,10655.91992,10658.36035,10554.94043,10582.66992,73586600,10582.66992
