Date,Open,High,Low,Close,Volume,Adjusted Close
10/5/2011,4791.299805,4827.799805,4741,4751.299805,0,4751.299805
10/4/2011,4823.5,4869.75,4728.299805,4772.149902,0,4772.149902
10/3/2011,4874.399902,4879.149902,4823.899902,4849.5,0,4849.5
9/30/2011,4990.149902,5025.549805,4924.299805,4943.25,0,4943.25
9/29/2011,4924.200195,5034.25,4906,5015.450195,0,5015.450195
9/28/2011,5005.5,5006.049805,4918.450195,4945.899902,0,4945.899902
9/27/2011,4905.149902,4982.950195,4905.149902,4971.25,0,4971.25
9/26/2011,4878.600098,4879.799805,4758.850098,4835.399902,0,4835.399902
9/23/2011,4873.75,4930.25,4829.600098,4867.75,0,4867.75
9/22/2011,5054.450195,5059.850098,4907.75,4923.649902,0,4923.649902
9/21/2011,5153.75,5168.399902,5109.850098,5133.25,0,5133.25
9/20/2011,5042.549805,5149.899902,5035.25,5140.200195,0,5140.200195
9/19/2011,5068.399902,5068.399902,5019.25,5031.950195,0,5031.950195
9/16/2011,5123.350098,5143.600098,5068.100098,5084.25,0,5084.25
9/15/2011,5062.350098,5091.450195,4967.450195,5075.700195,0,5075.700195
9/14/2011,4965.049805,5026.149902,4917.399902,5012.549805,0,5012.549805
9/13/2011,4977.799805,5030.149902,4911.049805,4940.950195,0,4940.950195
9/12/2011,4981.700195,4985.600098,4911.25,4946.799805,0,4946.799805
9/9/2011,5161.299805,5163.75,5046.799805,5059.450195,0,5059.450195
9/8/2011,5139.200195,5169.25,5098.25,5153.25,0,5153.25
9/7/2011,5080.149902,5154.5,5076.299805,5124.649902,0,5124.649902
9/6/2011,4993.350098,5072.899902,4942.899902,5064.299805,0,5064.299805
9/5/2011,4998.899902,5030.299805,4964.450195,5017.200195,0,5017.200195
9/2/2011,5001,5113.700195,4993.350098,5040,0,5040
8/30/2011,4973.25,5016.25,4927.549805,5001,0,5001
8/29/2011,4806.200195,4934.399902,4806.049805,4919.600098,0,4919.600098
8/26/2011,4839.25,4872,4720,4747.799805,0,4747.799805
8/25/2011,4914.649902,4915.850098,4825.049805,4839.600098,0,4839.600098
8/24/2011,4934.350098,4962.399902,4875.299805,4888.899902,0,4888.899902
8/23/2011,4925.149902,4965.799805,4863.799805,4948.899902,0,4948.899902
8/22/2011,4843.700195,4910.049805,4808.75,4898.799805,0,4898.799805
8/19/2011,4859.299805,4893.600098,4796.100098,4845.649902,0,4845.649902
8/18/2011,5077.950195,5078.600098,4932.149902,4944.149902,0,4944.149902
8/17/2011,5030.299805,5112.149902,5017.25,5056.600098,0,5056.600098
